# y+ ()       
# Time        	patch         	min           	max           	average       
680           	nozzle_ext	8.330462e-04	6.119709e+01	5.939937e-01
680           	collector_int	7.628788e+00	1.661358e+02	8.614274e+01
680           	collector_ext	7.610320e-02	5.487334e+01	5.975582e+00
680           	diffuser_int	1.707156e+00	1.392325e+02	6.108039e+01
680           	diffuser_ext	5.153167e-03	7.817392e+01	3.710859e+00
690           	nozzle_int	2.795798e+00	4.693690e+02	4.817488e+01
690           	nozzle_ext	5.153869e-04	6.120898e+01	5.954158e-01
690           	collector_int	7.640235e+00	1.661818e+02	8.615678e+01
690           	collector_ext	4.033130e-02	5.487202e+01	5.975090e+00
690           	diffuser_int	1.664979e+00	1.391973e+02	6.109444e+01
690           	diffuser_ext	5.566675e-03	7.817619e+01	3.710059e+00
700           	nozzle_int	2.823642e+00	4.693690e+02	4.817491e+01
700           	nozzle_ext	3.572986e-04	6.122064e+01	5.968665e-01
700           	collector_int	7.651884e+00	1.662274e+02	8.617086e+01
700           	collector_ext	2.716874e-02	5.487069e+01	5.974764e+00
700           	diffuser_int	1.628006e+00	1.391618e+02	6.110711e+01
700           	diffuser_ext	8.336833e-03	7.817813e+01	3.709341e+00
710           	nozzle_int	2.851868e+00	4.693689e+02	4.817494e+01
710           	nozzle_ext	1.178046e-04	6.123212e+01	5.983767e-01
710           	collector_int	7.663667e+00	1.662729e+02	8.618501e+01
710           	collector_ext	3.979683e-02	5.486930e+01	5.974259e+00
710           	diffuser_int	1.596597e+00	1.391258e+02	6.111858e+01
710           	diffuser_ext	4.527094e-03	7.818002e+01	3.708554e+00
720           	nozzle_int	2.880486e+00	4.693688e+02	4.817495e+01
720           	nozzle_ext	1.118482e-03	6.124342e+01	5.999222e-01
720           	collector_int	7.675453e+00	1.663181e+02	8.619921e+01
720           	collector_ext	4.265983e-02	5.486782e+01	5.973908e+00
720           	diffuser_int	1.572522e+00	1.390898e+02	6.112899e+01
720           	diffuser_ext	7.556781e-03	7.818205e+01	3.707761e+00
730           	nozzle_int	2.909522e+00	4.693688e+02	4.817497e+01
730           	nozzle_ext	1.333792e-03	6.125456e+01	6.014821e-01
730           	collector_int	7.687087e+00	1.663634e+02	8.621341e+01
730           	collector_ext	1.321204e-02	5.486626e+01	5.973553e+00
730           	diffuser_int	1.556651e+00	1.390536e+02	6.113844e+01
730           	diffuser_ext	4.790389e-03	7.818428e+01	3.707004e+00
740           	nozzle_int	2.938957e+00	4.693687e+02	4.817498e+01
740           	nozzle_ext	1.422529e-03	6.126555e+01	6.030772e-01
740           	collector_int	7.698438e+00	1.664090e+02	8.622763e+01
740           	collector_ext	1.010436e-02	5.486453e+01	5.973280e+00
740           	diffuser_int	1.550679e+00	1.390170e+02	6.114706e+01
740           	diffuser_ext	8.212194e-03	7.818668e+01	3.706305e+00
750           	nozzle_int	2.968814e+00	4.693688e+02	4.817501e+01
750           	nozzle_ext	1.662701e-03	6.127641e+01	6.047042e-01
750           	collector_int	7.709439e+00	1.664547e+02	8.624191e+01
750           	collector_ext	2.788945e-02	5.486259e+01	5.973072e+00
750           	diffuser_int	1.555371e+00	1.389800e+02	6.115496e+01
750           	diffuser_ext	1.195470e-02	7.818913e+01	3.705601e+00
760           	nozzle_int	2.999108e+00	4.693688e+02	4.817505e+01
760           	nozzle_ext	6.494389e-04	6.128717e+01	6.063879e-01
760           	collector_int	7.720104e+00	1.665008e+02	8.625618e+01
760           	collector_ext	4.786988e-03	5.486051e+01	5.972856e+00
760           	diffuser_int	1.570497e+00	1.389427e+02	6.116219e+01
760           	diffuser_ext	1.352679e-02	7.819147e+01	3.704875e+00
770           	nozzle_int	3.029836e+00	4.693688e+02	4.817507e+01
770           	nozzle_ext	8.873689e-04	6.129788e+01	6.080913e-01
770           	collector_int	7.730496e+00	1.665482e+02	8.627049e+01
770           	collector_ext	1.193188e-02	5.485835e+01	5.972583e+00
770           	diffuser_int	1.595365e+00	1.389050e+02	6.116884e+01
770           	diffuser_ext	8.246684e-03	7.819362e+01	3.704221e+00
780           	nozzle_int	3.061006e+00	4.693688e+02	4.817510e+01
780           	nozzle_ext	1.584122e-03	6.130848e+01	6.098653e-01
780           	collector_int	7.740707e+00	1.665956e+02	8.628524e+01
780           	collector_ext	3.242074e-02	5.485634e+01	5.972568e+00
780           	diffuser_int	1.628824e+00	1.388667e+02	6.117496e+01
780           	diffuser_ext	1.400223e-02	7.819558e+01	3.703567e+00
790           	nozzle_int	3.092620e+00	4.693688e+02	4.817512e+01
790           	nozzle_ext	9.737126e-04	6.131903e+01	6.116742e-01
790           	collector_int	7.750867e+00	1.666420e+02	8.630032e+01
790           	collector_ext	1.014409e-02	5.485483e+01	5.972584e+00
790           	diffuser_int	1.670194e+00	1.388280e+02	6.118070e+01
790           	diffuser_ext	1.505901e-02	7.819747e+01	3.702824e+00
800           	nozzle_int	3.124695e+00	4.693688e+02	4.817515e+01
800           	nozzle_ext	9.185051e-04	6.132953e+01	6.135723e-01
800           	collector_int	7.761081e+00	1.666902e+02	8.631523e+01
800           	collector_ext	1.871982e-02	5.485372e+01	5.972533e+00
800           	diffuser_int	1.719965e+00	1.387885e+02	6.118611e+01
800           	diffuser_ext	5.414272e-03	7.819964e+01	3.702034e+00
810           	nozzle_int	3.157222e+00	4.693688e+02	4.817517e+01
810           	nozzle_ext	9.696487e-04	6.134003e+01	6.155147e-01
810           	collector_int	7.771357e+00	1.667391e+02	8.633001e+01
810           	collector_ext	4.302787e-02	5.485254e+01	5.972558e+00
810           	diffuser_int	1.775409e+00	1.387485e+02	6.119116e+01
810           	diffuser_ext	6.957021e-03	7.820239e+01	3.701282e+00
820           	nozzle_int	3.190213e+00	4.693688e+02	4.817521e+01
820           	nozzle_ext	9.963978e-04	6.135049e+01	6.175071e-01
820           	collector_int	7.781656e+00	1.667880e+02	8.634471e+01
820           	collector_ext	4.448458e-02	5.485110e+01	5.972746e+00
820           	diffuser_int	1.832275e+00	1.387086e+02	6.119600e+01
820           	diffuser_ext	7.753463e-03	7.820542e+01	3.700522e+00
830           	nozzle_int	3.223652e+00	4.693688e+02	4.817524e+01
830           	nozzle_ext	2.726420e-03	6.136093e+01	6.195538e-01
830           	collector_int	7.791934e+00	1.668383e+02	8.635938e+01
830           	collector_ext	9.882919e-02	5.484938e+01	5.972914e+00
830           	diffuser_int	1.892598e+00	1.386682e+02	6.120071e+01
830           	diffuser_ext	2.528019e-03	7.820832e+01	3.699857e+00
840           	nozzle_int	3.257523e+00	4.693689e+02	4.817526e+01
840           	nozzle_ext	4.524317e-04	6.137136e+01	6.216402e-01
840           	collector_int	7.802160e+00	1.668883e+02	8.637409e+01
840           	collector_ext	1.131393e-01	5.484727e+01	5.973069e+00
840           	diffuser_int	1.956727e+00	1.386272e+02	6.120527e+01
840           	diffuser_ext	6.093161e-03	7.821078e+01	3.699181e+00
850           	nozzle_int	3.291853e+00	4.693689e+02	4.817529e+01
850           	nozzle_ext	9.207293e-04	6.138183e+01	6.237616e-01
850           	collector_int	7.812330e+00	1.669395e+02	8.638861e+01
850           	collector_ext	4.254443e-02	5.484482e+01	5.973105e+00
850           	diffuser_int	1.982495e+00	1.385853e+02	6.120974e+01
850           	diffuser_ext	6.048178e-03	7.821266e+01	3.698549e+00
860           	nozzle_int	3.327032e+00	4.693689e+02	4.817532e+01
860           	nozzle_ext	7.224060e-04	6.139251e+01	6.259215e-01
860           	collector_int	7.822455e+00	1.669926e+02	8.640299e+01
860           	collector_ext	7.940460e-02	5.484223e+01	5.973320e+00
860           	diffuser_int	1.983068e+00	1.385429e+02	6.121409e+01
860           	diffuser_ext	6.039315e-03	7.821416e+01	3.697871e+00
870           	nozzle_int	3.363304e+00	4.693689e+02	4.817537e+01
870           	nozzle_ext	2.727588e-04	6.140329e+01	6.281205e-01
870           	collector_int	7.832445e+00	1.670456e+02	8.641746e+01
870           	collector_ext	6.129592e-02	5.483965e+01	5.973471e+00
870           	diffuser_int	1.983932e+00	1.385004e+02	6.121836e+01
870           	diffuser_ext	9.419266e-03	7.821541e+01	3.697151e+00
880           	nozzle_int	3.400476e+00	4.693689e+02	4.817539e+01
880           	nozzle_ext	1.013668e-03	6.141428e+01	6.303860e-01
880           	collector_int	7.842347e+00	1.670999e+02	8.643179e+01
880           	collector_ext	4.705858e-02	5.483703e+01	5.973476e+00
880           	diffuser_int	1.985008e+00	1.384576e+02	6.122263e+01
880           	diffuser_ext	1.038867e-02	7.821641e+01	3.696486e+00
890           	nozzle_int	3.438250e+00	4.693690e+02	4.817542e+01
890           	nozzle_ext	1.883069e-03	6.142548e+01	6.326947e-01
890           	collector_int	7.852243e+00	1.671564e+02	8.644595e+01
890           	collector_ext	2.062146e-02	5.483431e+01	5.973545e+00
890           	diffuser_int	1.986354e+00	1.384140e+02	6.122686e+01
890           	diffuser_ext	1.104210e-02	7.821742e+01	3.695798e+00
900           	nozzle_int	3.476460e+00	4.693690e+02	4.817546e+01
900           	nozzle_ext	9.371346e-04	6.143677e+01	6.350407e-01
900           	collector_int	7.862136e+00	1.672137e+02	8.646018e+01
900           	collector_ext	2.579696e-02	5.483150e+01	5.973591e+00
900           	diffuser_int	1.988048e+00	1.383697e+02	6.123102e+01
900           	diffuser_ext	1.043293e-02	7.821842e+01	3.695116e+00
910           	nozzle_int	3.515053e+00	4.693690e+02	4.817550e+01
910           	nozzle_ext	5.022684e-04	6.144811e+01	6.374422e-01
910           	collector_int	7.872037e+00	1.672725e+02	8.647468e+01
910           	collector_ext	4.139186e-02	5.482878e+01	5.973624e+00
910           	diffuser_int	1.989715e+00	1.383246e+02	6.123520e+01
910           	diffuser_ext	7.518864e-03	7.821934e+01	3.694424e+00
920           	nozzle_int	3.554046e+00	4.693690e+02	4.817553e+01
920           	nozzle_ext	1.178660e-03	6.145948e+01	6.398710e-01
920           	collector_int	7.881981e+00	1.673316e+02	8.648956e+01
920           	collector_ext	5.631948e-02	5.482617e+01	5.973611e+00
920           	diffuser_int	1.991768e+00	1.382788e+02	6.123933e+01
920           	diffuser_ext	5.564739e-03	7.822034e+01	3.693759e+00
930           	nozzle_int	3.593428e+00	4.693690e+02	4.817557e+01
930           	nozzle_ext	3.035621e-04	6.147085e+01	6.423205e-01
930           	collector_int	7.892016e+00	1.673907e+02	8.650457e+01
930           	collector_ext	2.075563e-02	5.482352e+01	5.973654e+00
930           	diffuser_int	1.994234e+00	1.382317e+02	6.124344e+01
930           	diffuser_ext	5.645574e-03	7.822146e+01	3.693085e+00
940           	nozzle_int	3.633200e+00	4.693690e+02	4.817560e+01
940           	nozzle_ext	1.143593e-03	6.148210e+01	6.448091e-01
940           	collector_int	7.902136e+00	1.674516e+02	8.651943e+01
940           	collector_ext	1.191388e-02	5.482081e+01	5.973684e+00
940           	diffuser_int	1.997111e+00	1.381841e+02	6.124754e+01
940           	diffuser_ext	1.256399e-02	7.822256e+01	3.692384e+00
950           	nozzle_int	3.673367e+00	4.693691e+02	4.817563e+01
950           	nozzle_ext	2.451163e-03	6.149327e+01	6.473214e-01
950           	collector_int	7.912264e+00	1.675134e+02	8.653418e+01
950           	collector_ext	3.891072e-02	5.481807e+01	5.973912e+00
950           	diffuser_int	2.000845e+00	1.381364e+02	6.125161e+01
950           	diffuser_ext	9.794582e-03	7.822356e+01	3.691693e+00
960           	nozzle_int	3.712353e+00	4.693691e+02	4.817567e+01
960           	nozzle_ext	1.989992e-03	6.150448e+01	6.498894e-01
960           	collector_int	7.922328e+00	1.675756e+02	8.654889e+01
960           	collector_ext	1.321739e-02	5.481527e+01	5.974125e+00
960           	diffuser_int	2.004602e+00	1.380890e+02	6.125571e+01
960           	diffuser_ext	4.837819e-03	7.822440e+01	3.691025e+00
970           	nozzle_int	3.748125e+00	4.693686e+02	4.817571e+01
970           	nozzle_ext	7.390279e-04	6.151526e+01	6.522008e-01
970           	collector_int	7.932500e+00	1.676454e+02	8.656386e+01
970           	collector_ext	1.554846e-02	5.481107e+01	5.974226e+00
970           	diffuser_int	2.006066e+00	1.380309e+02	6.126003e+01
970           	diffuser_ext	4.497153e-03	7.822504e+01	3.690303e+00
980           	nozzle_int	3.787934e+00	4.693689e+02	4.817561e+01
980           	nozzle_ext	9.052722e-04	6.152689e+01	6.549206e-01
980           	collector_int	7.942371e+00	1.677078e+02	8.657849e+01
980           	collector_ext	3.981731e-02	5.480817e+01	5.974736e+00
980           	diffuser_int	2.019206e+00	1.379857e+02	6.126451e+01
980           	diffuser_ext	3.053937e-03	7.822570e+01	3.689667e+00
990           	nozzle_int	3.825116e+00	4.693681e+02	4.817565e+01
990           	nozzle_ext	4.585711e-04	6.153719e+01	6.573952e-01
990           	collector_int	7.952152e+00	1.677701e+02	8.659299e+01
990           	collector_ext	1.697957e-02	5.480574e+01	5.974922e+00
990           	diffuser_int	2.016987e+00	1.379426e+02	6.126807e+01
990           	diffuser_ext	2.978287e-03	7.822523e+01	3.689075e+00
1000          	nozzle_int	3.863243e+00	4.693683e+02	4.817578e+01
1000          	nozzle_ext	1.790995e-03	6.154837e+01	6.600271e-01
1000          	collector_int	7.961841e+00	1.678359e+02	8.660743e+01
1000          	collector_ext	4.062590e-02	5.480267e+01	5.975175e+00
1000          	diffuser_int	2.024572e+00	1.378910e+02	6.127286e+01
1000          	diffuser_ext	1.799608e-03	7.822602e+01	3.688472e+00
